chr20	21284556	21284606	2
chr9	84300909	84300959	2
chr11	12520761	12520811	2
chr9	97681871	97681921	2
chr16	89638628	89638678	0
chr12	49785906	49785956	2
chr20	34195464	34195514	0
chr7	26693504	26693554	0
chr5	90354604	90354654	2
chr7	138144481	138144531	2
chr5	140372655	140372705	2
chr12	54560474	54560524	2
chr5	55575952	55576002	2
chr15	66944773	66944823	2
chr7	73879389	73879439	2
chr7	20784629	20784679	1
chr12	71105719	71105769	2
chr17	29836012	29836062	2
chr20	50331809	50331859	2
chr15	71185474	71185524	1
chr3	16939225	16939275	2
chr18	75414696	75414746	2
chr2	12190634	12190684	2
chr10	121855550	121855600	0
chr5	150226833	150226883	1
chr6	55692594	55692644	2
chr7	108493837	108493887	2
chr7	19891289	19891339	2
chr7	75719185	75719235	0
chr3	12894872	12894922	2
chr19	13733642	13733692	2
chr21	16920062	16920112	2
chr17	43978531	43978581	0
chr8	132378240	132378290	2
chr14	73393032	73393082	2
chr20	14859834	14859884	2
chr5	14664290	14664340	0
chr5	127457633	127457683	0
chr6	108533012	108533062	2
chr17	59276999	59277049	0
chr20	44501499	44501549	0
chr6	42420511	42420561	2
chr1	95561556	95561606	0
chr2	236504236	236504286	1
chr3	72987829	72987879	0
chr16	12010011	12010061	0
chr16	68001387	68001437	0
chr3	124505772	124505822	2
chr6	132147318	132147368	2
chr8	224454	224504	2
chr6	15390712	15390762	1
chr6	126385908	126385958	2
chr9	15511246	15511296	2
chr12	111142708	111142758	1
chr1	116991565	116991615	2
chr17	57518313	57518363	1
chr15	41310682	41310732	0
chr9	115090528	115090578	2
chr17	76870280	76870330	0
chr1	151696478	151696528	2
chr11	84669447	84669497	2
chr5	117475255	117475305	2
chr15	40347669	40347719	0
chr1	217598414	217598464	2
chr12	14667343	14667393	1
chr10	126713371	126713421	2
chr13	109747497	109747547	2
chr12	123402263	123402313	2
chr3	94678091	94678141	0
chr8	101707579	101707629	2
chr5	71228757	71228807	0
chr7	157028874	157028924	2
chr8	99411381	99411431	2
chr9	112852334	112852384	0
chr11	61739267	61739317	2
chr2	36981948	36981998	2
chr7	30375847	30375897	2
chr21	40185491	40185541	2
chr6	13726024	13726074	2
chr16	73301198	73301248	2
chr1	168876408	168876458	2
chr3	118817636	118817686	1
chr8	102600146	102600196	2
chr1	223174266	223174316	2
chr1	27028985	27029035	2
chr20	14035951	14036001	1
chr2	44683159	44683209	0
chr6	1243738	1243788	2
chr15	89714875	89714925	1
chr2	75120290	75120340	2
chr15	83955083	83955133	0
chr1	222763086	222763136	0
chr14	35874650	35874700	2
chr5	1010342	1010392	2
chrX	22693247	22693297	2
chr1	113248086	113248136	2
chr21	45554719	45554769	2
chr2	6056277	6056327	2
chr1	152025192	152025242	1
chr12	58119974	58120024	1
chr7	83278408	83278458	2
chr2	55052175	55052225	2
chr6	107830755	107830805	2
chr14	26092119	26092169	2
chr10	101039357	101039407	2
chr2	40478429	40478479	2
chr14	89704462	89704512	2
chr1	109354617	109354667	2
chr6	149564215	149564265	2
chr8	105089925	105089975	2
chr7	44078969	44079019	2
chr7	99601735	99601785	2
chr5	114709922	114709972	1
chr12	56553325	56553375	2
chr7	112023534	112023584	2
chr19	43702981	43703031	1
chrX	100150515	100150565	1
chr10	72894893	72894943	0
chr6	11428317	11428367	2
chr4	3673741	3673791	2
chr6	131687537	131687587	2
chr11	78808703	78808753	2
chr1	26448646	26448696	2
chr20	18964588	18964638	2
chr2	221092322	221092372	2
chr3	32086956	32087006	2
chr1	168596795	168596845	2
chr14	34770512	34770562	1
chr6	119805900	119805950	0
chr17	41985546	41985596	2
chr19	46172425	46172475	2
chr11	34078704	34078754	2
chr14	55894186	55894236	2
chr5	61988421	61988471	2
chr2	163846281	163846331	0
chr4	106009778	106009828	2
chr8	102769352	102769402	2
chr7	40772837	40772887	0
chr2	100190695	100190745	2
chr12	107368437	107368487	2
chr1	85680585	85680635	2
chr21	36702398	36702448	2
chr10	52548852	52548902	1
chr9	80659191	80659241	2
chr12	107038876	107038926	1
chr3	15797477	15797527	2
chrX	24168261	24168311	2
chr1	193075177	193075227	2
chr11	68530919	68530969	0
chr5	78489756	78489806	2
chr14	34551176	34551226	0
chr1	217139786	217139836	2
chr10	111896964	111897014	1
chr9	35180117	35180167	2
chr8	134885330	134885380	0
chr8	42350033	42350083	2
chr12	56915532	56915582	0
chr16	79338224	79338274	1
chr11	65309337	65309387	2
chr11	29365442	29365492	1
chr2	58109137	58109187	2
chr15	64978491	64978541	1
chr5	123932710	123932760	0
chr21	41690888	41690938	0
chr8	73232210	73232260	1
chr3	195101870	195101920	2
chr17	60130345	60130395	2
chr7	36077044	36077094	2
chr6	1296362	1296412	2
chr8	126540878	126540928	2
chr5	100226217	100226267	2
chr7	27573985	27574035	2
chr8	86879133	86879183	2
chr2	218231599	218231649	2
chr11	115040692	115040742	2
chr15	94791679	94791729	2
chr4	75240606	75240656	0
chr9	15135328	15135378	1
chr6	55607428	55607478	2
chr1	206904333	206904383	2
chr21	27498406	27498456	2
chr9	92218211	92218261	2
chr7	45283569	45283619	2
chr2	240737740	240737790	2
chr16	73077764	73077814	2
chr2	11857012	11857062	2
chr6	134936005	134936055	0
chr12	52348929	52348979	0
chr3	72475750	72475800	2
chr15	99421037	99421087	2
chr10	49571724	49571774	1
chr2	49253787	49253837	2
chr3	185826999	185827049	2
chr15	99322988	99323038	1
chr7	116062521	116062571	2
chr5	150513960	150514010	2
chr9	84219866	84219916	2
chr9	72004652	72004702	0
chr8	102648325	102648375	2
chr4	89066317	89066367	2
chr2	43265685	43265735	0
chr15	73668415	73668465	1
chr4	14881584	14881634	2
chr17	61671473	61671523	0
chr2	213992475	213992525	2
chrX	130809982	130810032	2
chr12	109715915	109715965	0
chr18	70986265	70986315	2
chr2	158682361	158682411	0
chr15	99029169	99029219	2
chr11	46920528	46920578	1
chr18	9639193	9639243	2
chrX	139994932	139994982	2
chr20	56812285	56812335	1
chr12	99047851	99047901	1
chr3	123347269	123347319	2
chr17	73804951	73805001	1
chr7	132515494	132515544	2
chr2	18061286	18061336	2
chr22	30084083	30084133	2
chr17	79031552	79031602	0
chr2	226861036	226861086	2
chr2	39821051	39821101	1
chr17	62224792	62224842	2
chr8	81279257	81279307	2
chr6	617662	617712	1
chr12	76338324	76338374	0
chr3	177800493	177800543	1
chrX	17513447	17513497	2
chr7	26728108	26728158	0
chr1	172154411	172154461	2
chr4	7863227	7863277	2
chr8	134632641	134632691	2
chr12	13280491	13280541	2
chr7	8054230	8054280	2
chr2	43454394	43454444	2
chr7	75698544	75698594	0
chr7	103032691	103032741	2
chr3	145890533	145890583	2
chr15	73092996	73093046	0
chr2	17003168	17003218	2
chrX	67708741	67708791	0
chr22	34372008	34372058	0
chr1	2718290	2718340	2
chr2	72431627	72431677	2
chr6	142622185	142622235	0
chr11	9110931	9110981	2
chr17	38771631	38771681	0
chrX	119883108	119883158	2
chr17	59800948	59800998	2
chr9	131258187	131258237	1
chr12	123069181	123069231	2
chr10	8799878	8799928	2
chr9	136242042	136242092	0
chr14	85940493	85940543	2
chr14	52899440	52899490	2
chr11	82782896	82782946	0
chr15	85473251	85473301	0
chr12	75374470	75374520	2
chr13	26552449	26552499	2
chr14	21159010	21159060	2
chr15	64455564	64455614	2
chrX	100858396	100858446	2
chr5	139944225	139944275	0
chr6	13456163	13456213	2
chr14	64010013	64010063	2
chr2	11653037	11653087	0
chr7	98520522	98520572	2
chr14	57046030	57046080	0
chr14	70133562	70133612	0
chr6	100564918	100564968	2
chr19	18633405	18633455	2
chr6	75994928	75994978	2
chr9	130659635	130659685	2
chr9	5203222	5203272	2
chr20	61164896	61164946	0
chr18	33077997	33078047	0
chr8	108199714	108199764	2
chr21	46221690	46221740	0
chr5	139641092	139641142	0
chr5	132580153	132580203	2
chr6	90085375	90085425	1
chr2	186667860	186667910	2
chr3	178865089	178865139	1
chr8	101730259	101730309	2
chr6	165324980	165325030	2
chr2	27825286	27825336	2
chr8	69611633	69611683	0
chr6	105720663	105720713	2
chr16	3086296	3086346	2
chr7	92835207	92835257	2
chr7	105470895	105470945	0
chr1	186632002	186632052	2
chr19	45927080	45927130	0
chr18	34879603	34879653	2
chr1	42347826	42347876	0
chr14	49945677	49945727	2
chr6	22288075	22288125	2
chr6	126375816	126375866	0
chr8	74226495	74226545	0
chr17	66288656	66288706	2
chr11	72889264	72889314	1
chr5	78831571	78831621	2
chr22	34261315	34261365	2
chr14	102675646	102675696	0
chr13	111152331	111152381	0
chrX	81213514	81213564	1
chr22	29214729	29214779	2
chr20	24998229	24998279	2
chr14	33296113	33296163	1
chr2	33500891	33500941	2
chr2	215285164	215285214	0
chr7	7996607	7996657	0
chr7	44455310	44455360	0
chr5	159743142	159743192	2
chr12	132345411	132345461	2
chr16	65792639	65792689	0
chr14	71570756	71570806	1
chr12	132319931	132319981	0
chr7	132920169	132920219	2
chr12	53024704	53024754	2
chr6	22249230	22249280	0
chr8	89564470	89564520	2
chr16	68670004	68670054	2
chr3	159500955	159501005	0
chr2	150771658	150771708	2
chr3	64228179	64228229	2
chr1	68316585	68316635	2
chr3	65675236	65675286	1
chr7	112102341	112102391	2
chr8	125985439	125985489	2
chr4	184424808	184424858	2
chr1	108068746	108068796	2
chr6	17600579	17600629	0
chr19	56732774	56732824	2
chr12	52637970	52638020	2
chr10	70286592	70286642	2
chr14	32667466	32667516	2
chr10	29607282	29607332	2
chr7	44529590	44529640	0
chr2	74056018	74056068	0
chr21	41686310	41686360	0
chr1	166810419	166810469	2
chr6	149382383	149382433	0
chr12	13214932	13214982	2
chr6	1325978	1326028	2
chr8	104148407	104148457	2
chr8	100812311	100812361	2
chr1	164559648	164559698	2
chr21	17221136	17221186	2
chr3	129427271	129427321	2
chr17	26662467	26662517	2
chr19	38828020	38828070	0
chr21	43729158	43729208	1
chr11	119275776	119275826	2
chr4	89688228	89688278	2
chr2	33637021	33637071	2
chr7	153529398	153529448	1
chr4	31195302	31195352	2
chr10	34130744	34130794	2
chr10	35146926	35146976	2
chr21	40279207	40279257	2
chr6	150451128	150451178	2
chr10	36998462	36998512	2
chr20	55017093	55017143	0
chr3	141345912	141345962	2
chr1	185286687	185286737	0
chr3	30559943	30559993	2
chr12	69393805	69393855	2
chr8	126021491	126021541	2
chr16	30773406	30773456	0
chr7	103798206	103798256	0
chr5	67095740	67095790	2
chr2	184113893	184113943	2
chr11	46848173	46848223	2
chr12	77558413	77558463	1
chr7	33762496	33762546	2
chr16	82538909	82538959	2
chr9	3699938	3699988	2
chr9	132373497	132373547	1
chr12	67479549	67479599	2
chr12	67988818	67988868	2
chr13	82843586	82843636	2
chr8	38617700	38617750	2
chr20	59878935	59878985	2
chr1	193155117	193155167	2
chr1	155618461	155618511	1
chr15	64915975	64916025	1
chr7	142551690	142551740	2
chr16	931348	931398	0
chr17	56052996	56053046	2
chr2	188411781	188411831	2
chr9	107554272	107554322	2
chr9	89178315	89178365	2
chr13	95923627	95923677	0
chr12	6560632	6560682	0
chr10	76951994	76952044	2
chr5	132610354	132610404	0
chr4	36245257	36245307	2
chr2	237953271	237953321	2
chr17	56595571	56595621	1
chr4	141678026	141678076	2
chr11	89982919	89982969	2
chr13	96366871	96366921	2
chr16	2795026	2795076	0
chr3	79700599	79700649	0
chr1	7551337	7551387	2
chr21	16235909	16235959	2
chr1	178506124	178506174	0
chr14	100659328	100659378	0
chr12	123373100	123373150	2
chr1	108661389	108661439	2
chr2	230931857	230931907	1
chr14	96811075	96811125	2
chr7	31593408	31593458	2
chr12	97791195	97791245	2
chr15	81097663	81097713	2
chr13	50940474	50940524	2
chrX	84747855	84747905	2
chr9	115267952	115268002	2
chr2	71127311	71127361	2
chr7	50623750	50623800	2
chr4	687191	687241	2
chr12	92997200	92997250	2
chr6	6662034	6662084	2
chr16	73912699	73912749	1
chr18	47827863	47827913	2
chr5	141977654	141977704	0
chr16	64512463	64512513	0
chr14	52031840	52031890	2
chr3	146400268	146400318	2
chr1	209981640	209981690	2
chr20	46083939	46083989	2
chr3	129204791	129204841	2
chr4	77491701	77491751	2
chr6	12331786	12331836	2
chr21	40454947	40454997	2
chr17	8572710	8572760	2
chr12	124773757	124773807	2
chr11	46384493	46384543	0
chr1	96630349	96630399	2
chr12	50262944	50262994	1
chr6	36302930	36302980	2
chr4	25146664	25146714	1
chr1	206912466	206912516	1
chr13	73677468	73677518	2
chr6	82547864	82547914	2
chrX	96401142	96401192	2
chr2	121049071	121049121	0
chr21	27488806	27488856	2
chr15	99882036	99882086	0
chr6	93004138	93004188	2
chr1	180575114	180575164	2
chr2	54817173	54817223	2
chr7	134129155	134129205	0
chr11	81961254	81961304	2
chr2	203503893	203503943	2
chr10	573616	573666	2
chr4	176458177	176458227	1
chr19	42800353	42800403	1
chr5	141887785	141887835	2
chr7	107842349	107842399	2
chr1	197520836	197520886	2
chr20	55362833	55362883	2
chr6	166303732	166303782	1
chr14	94121584	94121634	1
chr14	69126132	69126182	2
chr12	100948651	100948701	2
chr8	124706152	124706202	1
chr12	38710368	38710418	0
chr1	220595727	220595777	2
chr3	24493303	24493353	2
chr16	23373958	23374008	2
chr18	60382344	60382394	0
chr21	43809743	43809793	0
chr3	25484125	25484175	2
chr1	144941431	144941481	2
chr7	105305413	105305463	2
chr17	65180084	65180134	0
chr8	109260949	109260999	2
chr2	233102991	233103041	2
chr21	38012711	38012761	0
chr3	13319579	13319629	2
chr3	167505440	167505490	2
chr3	4039811	4039861	0
chr7	106875713	106875763	2
chr16	48269790	48269840	1
chr16	90110620	90110670	2
chr17	39933974	39934024	2
chr3	127716964	127717014	2
chr3	160746747	160746797	0
chr2	64069850	64069900	0
chr11	116611773	116611823	2
chr7	12623773	12623823	2
chr6	55268112	55268162	2
chr8	17396484	17396534	0
chr6	125906204	125906254	2
chr6	39265979	39266029	2
chr13	31665420	31665470	2
chr7	1308554	1308604	2
chr5	95130043	95130093	2
chr10	76782214	76782264	1
chr1	151467368	151467418	0
chr17	65437528	65437578	2
chr19	38795751	38795801	2
chr3	23136769	23136819	2
chr4	153528100	153528150	2
chr2	134081816	134081866	0
chr9	102784454	102784504	2
chr10	29311653	29311703	2
chr12	44359348	44359398	2
chr12	79941300	79941350	2
chr8	116215911	116215961	2
chr3	46977028	46977078	0
chr5	139927273	139927323	2
chr9	80263885	80263935	0
chr2	55334720	55334770	2
chr19	10676736	10676786	2
chr12	33560213	33560263	2
chr3	150285973	150286023	2
chr12	80710386	80710436	0
chr1	183232071	183232121	2
chr4	78739316	78739366	2
chr12	18634392	18634442	2
chr10	32576981	32577031	2
chr21	41712412	41712462	2
chr20	18700573	18700623	0
chr1	27480060	27480110	2
chr6	82519428	82519478	2
chr5	172882953	172883003	2
chr8	98594896	98594946	1
chr20	62274012	62274062	0
chr5	75679993	75680043	0
chr11	34754577	34754627	2
chr8	30580578	30580628	2
chr20	58509203	58509253	1
chr16	17410026	17410076	2
chr15	74753463	74753513	2
chr4	146772809	146772859	2
chr2	235935805	235935855	2
chr3	182163365	182163415	2
chr7	359027	359077	2
chr3	15367677	15367727	2
chr10	110151060	110151110	0
chr15	75682281	75682331	2
chr19	17438591	17438641	1
chr11	85539315	85539365	2
chr14	32553152	32553202	2
chr19	30808796	30808846	2
chr9	15485995	15486045	1
chr11	126252534	126252584	2
chr12	58240544	58240594	2
chr3	196594373	196594423	2
chr7	112122871	112122921	2
chr5	133415557	133415607	2
chr20	15246715	15246765	2
chr3	106120723	106120773	2
chr10	64566941	64566991	2
chr3	133172003	133172053	2
chr3	122496062	122496112	2
chr5	174102741	174102791	2
chr8	125192698	125192748	0
chr8	101688966	101689016	1
chr3	5028642	5028692	2
chr2	159047697	159047747	2
chr3	161740579	161740629	2
chrX	39871331	39871381	0
chr1	67896827	67896877	2
chr6	49431078	49431128	2
chr1	78441842	78441892	2
chr9	128035083	128035133	2
chr6	53851930	53851980	2
chr8	83687257	83687307	2
chr3	134488739	134488789	2
chr3	25767490	25767540	2
chr7	89874442	89874492	0
chr3	49195699	49195749	1
chr22	29781779	29781829	2
chr2	220441710	220441760	0
chr7	90054895	90054945	2
chr19	19517906	19517956	1
chr2	101812906	101812956	2
chr3	118959133	118959183	2
chr4	54568767	54568817	0
chr8	65575590	65575640	2
chr9	124595340	124595390	2
chr4	52918118	52918168	0
chr20	46413698	46413748	2
chr19	40059415	40059465	2
chr4	53886104	53886154	2
chr1	178208083	178208133	2
chr18	21324184	21324234	0
chr1	150954885	150954935	0
chr14	105240878	105240928	2
chr11	64851770	64851820	0
chr18	13253792	13253842	0
chr15	85969947	85969997	0
chr14	21945254	21945304	1
chr8	100115195	100115245	2
chr3	161144791	161144841	2
chr10	127203660	127203710	0
chr12	56520106	56520156	1
chr12	1434977	1435027	0
chr9	135547490	135547540	2
chr12	47337924	47337974	0
chr19	39205327	39205377	2
chr1	87161234	87161284	2
chr18	11689182	11689232	0
chrX	131119774	131119824	2
chr19	36422462	36422512	0
chr7	45788817	45788867	1
chr4	44159917	44159967	2
chr8	130463332	130463382	2
chr16	54961294	54961344	0
chr15	81702783	81702833	1
chr10	75385795	75385845	2
chrUn_gl000219	99970	100020	0
chr8	123877299	123877349	0
chr12	122501055	122501105	2
chr12	44199039	44199089	2
chr10	115284153	115284203	2
chr3	104882	104932	2
chr9	128212082	128212132	2
chr14	82000591	82000641	0
chr7	158060158	158060208	0
chr10	8736287	8736337	2
chr9	91002459	91002509	2
chr1	65883587	65883637	0
chr4	112913108	112913158	2
chr4	87582719	87582769	2
chr2	151085709	151085759	2
chr14	50241035	50241085	2
chr5	127213583	127213633	0
chr5	57755795	57755845	0
chr6	10613514	10613564	2
chr12	112464903	112464953	2
chrX	132188885	132188935	2
chr11	125298950	125299000	2
chr8	100721853	100721903	2
chr10	34926813	34926863	2
chr8	120676239	120676289	2
chr20	20840997	20841047	1
chr20	9100440	9100490	0
chr3	188023204	188023254	2
chr10	29824408	29824458	2
chr1	5748651	5748701	2
chr2	103104858	103104908	0
chr1	240042758	240042808	2
chr1	241161909	241161959	2
chr13	62601836	62601886	2
chr4	40625117	40625167	0
chr7	31168869	31168919	2
chr1	183250763	183250813	1
chr8	116554185	116554235	0
chr12	94071000	94071050	2
chr1	188610846	188610896	2
chr5	88261058	88261108	0
chr13	42803612	42803662	2
chr3	168867326	168867376	1
chr10	62185320	62185370	2
chr19	12274585	12274635	0
chr2	74640149	74640199	2
chr15	56210294	56210344	2
chr20	50419942	50419992	0
chr19	47428688	47428738	2
chr17	47392983	47393033	1
chr2	157440970	157441020	2
chr1	108464004	108464054	2
chr8	134731375	134731425	0
chr10	117424447	117424497	2
chr9	14616542	14616592	1
chr21	16494301	16494351	0
chr1	150459766	150459816	1
chr15	88421633	88421683	2
chr10	74452810	74452860	2
chr3	182697318	182697368	2
chr7	121944808	121944858	2
chr3	128880491	128880541	2
chrX	15586555	15586605	1
chr6	45982776	45982826	2
chr17	73379201	73379251	2
chr16	85557359	85557409	0
chr19	10946399	10946449	0
chr9	22104165	22104215	1
chr1	160577063	160577113	1
chr4	56915991	56916041	2
chr20	52687191	52687241	0
chr20	52230039	52230089	2
chr5	54455704	54455754	1
chr5	17145347	17145397	2
chr7	111493398	111493448	2
chr14	98715943	98715993	2
chr2	28422916	28422966	2
chr7	90040942	90040992	2
chr19	38549190	38549240	2
chr16	89557890	89557940	0
chr19	46144679	46144729	2
chr14	35370262	35370312	2
chr2	236478940	236478990	0
chrX	10918747	10918797	2
chr9	130098881	130098931	2
chr14	96127165	96127215	2
