chr20	21284556	21284606	1
chr9	84300909	84300959	1
chr11	12520761	12520811	1
chr9	97681871	97681921	1
chr16	89638709	89638759	1
chr12	49785906	49785956	1
chr20	34195517	34195567	1
chr7	26693396	26693446	0
chr5	90354604	90354654	1
chr7	138144481	138144531	1
chr5	140372655	140372705	1
chr12	54560474	54560524	1
chr5	55575952	55576002	1
chr15	66944773	66944823	1
chr7	73879389	73879439	1
chr7	20784514	20784564	1
chr12	71105719	71105769	1
chr17	29836012	29836062	1
chr20	50331792	50331842	1
chr15	71185475	71185525	0
chr3	16939225	16939275	1
chr18	75414696	75414746	1
chr2	12190742	12190792	1
chr10	121855682	121855732	1
chr5	150226832	150226882	0
chr6	55692699	55692749	0
chr7	108493837	108493887	1
chr7	19891246	19891296	1
chr7	75719147	75719197	1
chr3	12894872	12894922	1
chr19	13733642	13733692	1
chr21	16920062	16920112	1
chr17	43978480	43978530	1
chr8	132378204	132378254	1
chr14	73393032	73393082	1
chr20	14859834	14859884	1
chr5	14664186	14664236	1
chr5	127457613	127457663	1
chr6	108533012	108533062	1
chr17	59276947	59276997	1
chr20	44501528	44501578	1
chr6	42420511	42420561	1
chr1	95561457	95561507	1
chr2	236504237	236504287	0
chr3	72987946	72987996	1
chr16	12009998	12010048	0
chr16	68001384	68001434	1
chr3	124505772	124505822	1
chr6	132147318	132147368	1
chr8	224454	224504	1
chr6	15390711	15390761	0
chr6	126385908	126385958	1
chr9	15511234	15511284	1
chr12	111142709	111142759	0
chr1	116991565	116991615	1
chr17	57518312	57518362	0
chr15	41310833	41310883	1
chr9	115090528	115090578	1
chr17	76870223	76870273	1
chr1	151696322	151696372	1
chr11	84669447	84669497	1
chr5	117475255	117475305	1
chr15	40347576	40347626	0
chr1	217598414	217598464	1
chr12	14667344	14667394	0
chr10	126713371	126713421	1
chr13	109747497	109747547	1
chr12	123402263	123402313	1
chr3	94678082	94678132	0
chr8	101707579	101707629	1
chr5	71228714	71228764	0
chr7	157028874	157028924	1
chr8	99411381	99411431	1
chr9	112852138	112852188	1
chr11	61739267	61739317	1
chr2	36981948	36981998	1
chr7	30375847	30375897	1
chr21	40185491	40185541	1
chr6	13726024	13726074	1
chr16	73301198	73301248	1
chr1	168876408	168876458	1
chr3	118817635	118817685	0
chr8	102600146	102600196	1
chr1	223174266	223174316	1
chr1	27028985	27029035	1
chr20	14035950	14036000	0
chr2	44683311	44683361	1
chr6	1243738	1243788	1
chr15	89714874	89714924	0
chr2	75120290	75120340	1
chr15	83955099	83955149	1
chr1	222763106	222763156	1
chr14	35874650	35874700	1
chr5	1010342	1010392	1
chrX	22693247	22693297	1
chr1	113248086	113248136	1
chr21	45554719	45554769	1
chr2	6056344	6056394	0
chr1	152025193	152025243	0
chr12	58119975	58120025	0
chr7	83278408	83278458	1
chr2	55052175	55052225	1
chr6	107830755	107830805	1
chr14	26092119	26092169	1
chr10	101039357	101039407	1
chr2	40478429	40478479	1
chr14	89704462	89704512	1
chr1	109354617	109354667	1
chr6	149564215	149564265	1
chr8	105089925	105089975	1
chr7	44078969	44079019	1
chr7	99601735	99601785	1
chr5	114709923	114709973	0
chr12	56553325	56553375	1
chr7	112023534	112023584	1
chr19	43702982	43703032	0
chrX	100150516	100150566	0
chr10	72895046	72895096	1
chr6	11428317	11428367	1
chr4	3673741	3673791	1
chr6	131687537	131687587	1
chr11	78808703	78808753	1
chr1	26448646	26448696	1
chr20	18964588	18964638	1
chr2	221092322	221092372	1
chr3	32086956	32087006	1
chr1	168596795	168596845	1
chr14	34770511	34770561	0
chr6	119805996	119806046	1
chr17	41985546	41985596	1
chr19	46172425	46172475	1
chr11	34078704	34078754	1
chr14	55894186	55894236	1
chr5	61988421	61988471	1
chr2	163846269	163846319	1
chr4	106009778	106009828	1
chr8	102769352	102769402	1
chr7	40772989	40773039	1
chr2	100190695	100190745	1
chr12	107368437	107368487	1
chr1	85680585	85680635	1
chr21	36702398	36702448	1
chr10	52548853	52548903	0
chr9	80659191	80659241	1
chr12	107038828	107038878	1
chr3	15797477	15797527	1
chrX	24168261	24168311	1
chr1	193075177	193075227	1
chr11	68530873	68530923	1
chr5	78489756	78489806	1
chr14	34551285	34551335	1
chr1	217139786	217139836	1
chr10	111896965	111897015	0
chr9	35180117	35180167	1
chr8	134885462	134885512	1
chr8	42350033	42350083	1
chr12	56915495	56915545	1
chr16	79338275	79338325	1
chr11	65309337	65309387	1
chr11	29365443	29365493	0
chr2	58109137	58109187	1
chr15	64978492	64978542	0
chr5	123932738	123932788	1
chr21	41690743	41690793	0
chr8	73232211	73232261	0
chr3	195101870	195101920	1
chr17	60130345	60130395	1
chr7	36077044	36077094	1
chr6	1296362	1296412	1
chr8	126540878	126540928	1
chr5	100226217	100226267	1
chr7	27573985	27574035	1
chr8	86879133	86879183	1
chr2	218231599	218231649	1
chr11	115040692	115040742	1
chr15	94791679	94791729	1
chr4	75240601	75240651	1
chr9	15135327	15135377	0
chr6	55607428	55607478	1
chr1	206904333	206904383	1
chr21	27498406	27498456	1
chr9	92218211	92218261	1
chr7	45283569	45283619	1
chr2	240737740	240737790	1
chr16	73077764	73077814	1
