hr20:21284417-21284658	0.01021518013069967	0.9897848198693004
hr9:84300781-84301022	2.507977076725041e-05	0.9999749202292328
hr11:12520652-12520893	0.005630867323772982	0.994369132676227
hr9:97681780-97682021	2.0329314376824413e-05	0.9999796706856232
hr16:89638595-89638836	0.015503290890539772	0.9844967091094603
hr12:49785807-49786048	9.407871160780644e-06	0.9999905921288392
hr20:34195403-34195644	0.024436899289578987	0.975563100710421
hr7:26693347-26693588	0.6328795075294877	0.36712049247051215
hr5:90354503-90354744	7.534859213438323e-05	0.9999246514078656
hr7:138144422-138144663	0.000710108652855347	0.9992898913471447
hr5:140372545-140372786	0.0003854897408773638	0.9996145102591227
hr12:54560388-54560629	9.675185064361007e-07	0.9999990324814936
hr5:55575859-55576100	0.00027108128720037123	0.9997289187127997
hr15:66944617-66944858	4.87960382225632e-05	0.9999512039617774
hr7:73879299-73879540	0.000847818112695336	0.9991521818873047
hr7:20784516-20784757	0.20150564067206747	0.7984943593279326
hr12:71105687-71105928	0.00048632918611097583	0.9995136708138891
hr17:29835896-29836137	0.00014213300451422145	0.9998578669954857
hr20:50331721-50331962	0.00027263597428822857	0.9997273640257117
hr15:71185430-71185671	0.5155538410018995	0.48444615899810056
hr3:16939120-16939361	0.035720552058039624	0.9642794479419604
hr18:75414587-75414828	6.8262286435892815e-06	0.9999931737713564
hr2:12190624-12190865	0.002952704667003902	0.9970472953329962
hr10:121855483-121855724	0.0021272829028896236	0.9978727170971103
hr5:150226679-150226920	0.9951264918018348	0.004873508198165172
hr6:55692577-55692818	0.7011430160482987	0.2988569839517013
hr7:108493727-108493968	1.5065450856520765e-06	0.9999984934549143
hr7:19891189-19891430	0.0028750142345124047	0.9971249857654876
hr7:75719157-75719398	0.018683852568170387	0.9813161474318296
hr3:12894824-12895065	0.027068717768646815	0.9729312822313533
hr19:13733548-13733789	0.0001958836493503044	0.9998041163506498
hr21:16919985-16920226	3.8118062079132406e-05	0.9999618819379209
hr17:43978407-43978648	0.09397212789659218	0.9060278721034078
hr8:132378175-132378416	5.374667667802167e-05	0.9999462533233219
hr14:73392942-73393183	0.002953534047513328	0.9970464659524867
hr20:14859660-14859901	0.0007239123434053805	0.9992760876565947
hr5:14664121-14664362	0.002020055747061234	0.9979799442529387
hr5:127457526-127457767	0.0014868145194583996	0.9985131854805416
hr6:108532922-108533163	1.6607412978083634e-05	0.999983392587022
hr17:59276923-59277164	0.013990786370976876	0.986009213629023
hr20:44501392-44501633	0.004584002409589209	0.9954159975904108
hr6:42420379-42420620	5.9407347563995234e-06	0.9999940592652437
hr1:95561368-95561609	0.0008515997400344661	0.9991484002599654
hr2:236504151-236504392	0.9909960081051381	0.009003991894861871
hr3:72987830-72988071	0.026929299231604184	0.9730707007683959
hr16:12009859-12010100	0.6694595517623416	0.3305404482376584
hr16:68001242-68001483	0.003987614904018447	0.9960123850959814
hr3:124505765-124506006	5.132982772180459e-05	0.9999486701722782
hr6:132147240-132147481	0.00046898191017307036	0.999531018089827
hr8:224363-224604	0.0024990737468806637	0.9975009262531194
hr6:15390648-15390889	0.6207473870962882	0.3792526129037117
hr6:126385816-126386057	6.204709605607138e-06	0.9999937952903943
hr9:15511151-15511392	0.12609405410937335	0.8739059458906266
hr12:111142649-111142890	0.8258191941475163	0.1741808058524837
hr1:116991471-116991712	0.006662328275854126	0.9933376717241459
hr17:57518179-57518420	0.874532728699768	0.12546727130023203
hr15:41310636-41310877	0.016565717205497023	0.983434282794503
hr9:115090431-115090672	4.119005093302462e-05	0.9999588099490669
hr17:76870131-76870372	0.1727763371104109	0.8272236628895892
hr1:151696276-151696517	0.038571341735750705	0.9614286582642493
hr11:84669421-84669662	0.0008887696120773829	0.9991112303879227
hr5:117475177-117475418	0.00029807645760199084	0.9997019235423981
hr15:40347470-40347711	0.9921574364353403	0.007842563564659786
hr1:217598288-217598529	0.0012706751905835556	0.9987293248094165
hr12:14667199-14667440	0.9879573987105031	0.012042601289496796
hr10:126713298-126713539	0.018298168412755715	0.9817018315872442
hr13:109747414-109747655	4.914981813408472e-07	0.9999995085018186
hr12:123402166-123402407	0.000920070467733756	0.9990799295322662
hr3:94678004-94678245	0.759728432053882	0.24027156794611818
hr8:101707482-101707723	1.4495466152434383e-05	0.9999855045338476
hr5:71228583-71228824	0.9953076657267148	0.004692334273285239
hr7:157028768-157029009	1.1003931241649833e-05	0.9999889960687584
hr8:99411284-99411525	0.0018688755092822569	0.9981311244907177
hr9:112852144-112852385	0.001305116896457597	0.9986948831035424
hr11:61739164-61739405	0.0006491270963247265	0.9993508729036753
hr2:36981849-36982090	1.7257777335207715e-05	0.9999827422226648
hr7:30375756-30375997	0.0037087508645239392	0.996291249135476
hr21:40185399-40185640	0.00020798931463247646	0.9997920106853676
hr6:13725916-13726157	2.5331100080558402e-05	0.9999746688999195
hr16:73301107-73301348	1.5885643817109442e-05	0.999984114356183
hr1:168876317-168876558	0.00036573929445845617	0.9996342607055414
hr3:118817481-118817722	0.9274595491304787	0.07254045086952132
hr8:102600072-102600313	5.824096880673175e-05	0.9999417590311933
hr1:223174170-223174411	2.791866425382962e-05	0.9999720813357462
hr1:27028881-27029122	0.0015724499501665924	0.9984275500498334
hr20:14035857-14036098	0.9999856517720951	1.4348227904816547e-05
hr2:44683145-44683386	0.001199479972817323	0.9988005200271828
hr6:1243651-1243892	0.00041522011890428653	0.9995847798810957
hr15:89714796-89715037	0.995922453903472	0.004077546096527944
hr2:75120181-75120422	9.634724150678121e-07	0.9999990365275849
hr15:83954979-83955220	0.08054726594554099	0.919452734054459
hr1:222763024-222763265	0.26809211832762914	0.7319078816723708
hr14:35874548-35874789	0.07543410683425757	0.9245658931657424
hr5:1010250-1010491	0.016134940061633164	0.9838650599383668
hrX:22693161-22693402	0.00013145235654192833	0.9998685476434581
hr1:113248020-113248261	0.016693802250902372	0.9833061977490977
hr21:45554625-45554866	9.142763273381157e-07	0.9999990857236727
hr2:6056188-6056429	0.7052659982417137	0.29473400175828635
hr1:152025117-152025358	0.9915890672837636	0.008410932716236427
hr12:58119874-58120115	0.9796967395486081	0.020303260451392
hr7:83278285-83278526	0.031460812061410846	0.9685391879385892
hr2:55052082-55052323	4.682123512860207e-05	0.9999531787648714
hr6:107830736-107830977	9.203111928360963e-05	0.9999079688807163
hr14:26092024-26092265	1.468840547796231e-07	0.9999998531159452
hr10:101039283-101039524	5.710038432969076e-05	0.9999428996156703
hr2:40478330-40478571	4.650577768780036e-05	0.9999534942223121
hr14:89704381-89704622	0.015004950350932389	0.9849950496490676
hr1:109354427-109354668	5.713308988388529e-06	0.9999942866910115
hr6:149564116-149564357	1.4502831652312794e-05	0.9999854971683477
hr8:105089825-105090066	0.000830354673369667	0.9991696453266303
hr7:44078864-44079105	0.044841951743403156	0.9551580482565969
hr7:99601636-99601877	0.009326870906567848	0.9906731290934321
hr5:114709863-114710104	0.6275468949673572	0.3724531050326429
hr12:56553233-56553474	0.0004099993451231295	0.9995900006548769
hr7:112023521-112023762	0.01572066211860241	0.9842793378813975
hr19:43702852-43703093	0.9973604175916795	0.002639582408320528
hrX:100150492-100150733	0.9749329965779169	0.02506700342208312
hr10:72894880-72895121	0.20740287357391282	0.7925971264260872
hr6:11428232-11428473	1.141629535555997e-07	0.9999998858370464
hr4:3673634-3673875	5.850984426588685e-06	0.9999941490155735
hr6:131687431-131687672	3.1720459746381016e-07	0.9999996827954026
hr11:78808601-78808842	0.00017875105929801013	0.9998212489407019
hr1:26448552-26448793	8.765196583762184e-05	0.9999123480341624
hr20:18964503-18964744	4.748797543441925e-05	0.9999525120245656
hr2:221092251-221092492	0.008382132835099719	0.9916178671649002
hr3:32086868-32087109	0.0007453722159566831	0.9992546277840433
hr1:168596710-168596951	0.0007161508166644679	0.9992838491833356
hr14:34770368-34770609	0.9945870266882014	0.005412973311798632
hr6:119805858-119806099	0.0697823010965636	0.9302176989034364
hr17:41985455-41985696	0.008305082730818921	0.9916949172691811
hr19:46172346-46172587	0.0048645057711846846	0.9951354942288153
hr11:34078611-34078852	0.046089198280268306	0.9539108017197317
hr14:55894076-55894317	0.0016808391109670604	0.998319160889033
hr5:61988307-61988548	0.004617054363655936	0.995382945636344
hr2:163846126-163846367	0.13523761758586583	0.8647623824141342
hr4:106009682-106009923	2.429455325894875e-05	0.9999757054467411
hr8:102769237-102769478	0.0015545365293527695	0.9984454634706472
hr7:40772825-40773066	0.00019882234811807563	0.9998011776518819
hr2:100190598-100190839	0.0012876346574352028	0.9987123653425648
hr12:107368341-107368582	2.4641651789750105e-06	0.999997535834821
hr1:85680494-85680735	0.00025140889884547613	0.9997485911011545
hr21:36702311-36702552	8.882298757715431e-07	0.9999991117701242
hr10:52548807-52549048	0.5744327552831247	0.4255672447168753
hr9:80659093-80659334	0.0013502365102032433	0.9986497634897967
hr12:107038725-107038966	0.036569631755489315	0.9634303682445107
hr3:15797383-15797624	0.0018638396569934093	0.9981361603430067
hrX:24168159-24168400	1.9731621584728046e-06	0.9999980268378416
hr1:193075135-193075376	3.0854905721750635e-06	0.9999969145094278
hr11:68530730-68530971	0.04549860769154618	0.9545013923084538
hr5:78489620-78489861	0.008752315316464173	0.9912476846835359
hr14:34551084-34551325	0.0004485784341945969	0.9995514215658053
hr1:217139695-217139936	0.00015238274292311314	0.9998476172570769
hr10:111896960-111897201	0.9928348859101612	0.007165114089838743
hr9:35180026-35180267	1.9993714740450235e-06	0.9999980006285261
hr8:134885296-134885537	0.00022069332107100759	0.9997793066789291
hr8:42349953-42350194	0.00042243677234431496	0.9995775632276558
hr12:56915397-56915638	0.0012785283541187366	0.9987214716458813
hr16:79338091-79338332	0.09597771052829857	0.9040222894717014
hr11:65309227-65309468	8.47497301200764e-05	0.9999152502698799
hr11:29365316-29365557	0.9917627424555892	0.008237257544410896
hr2:58109035-58109276	5.0634407273807395e-05	0.9999493655927262
hr15:64978476-64978717	0.997066788901878	0.002933211098122003
hr5:123932663-123932904	0.0022864010203535096	0.9977135989796465
hr21:41690703-41690944	0.49460728563768497	0.505392714362315
hr8:73232178-73232419	0.9711407339980297	0.028859266001970314
hr3:195101781-195102022	0.0032288963349504755	0.9967711036650496
hr17:60130278-60130519	1.1475094609248364e-05	0.9999885249053907
hr7:36076953-36077194	1.7707203845494505e-05	0.9999822927961545
hr6:1296287-1296528	0.008095223356915471	0.9919047766430846
hr8:126540855-126541096	2.560015582368912e-05	0.9999743998441764
hr5:100226101-100226342	0.001102235260551861	0.9988977647394481
hr7:27573897-27574138	0.0003015736290886474	0.9996984263709114
