chr20	21284555	21284605	5
chr9	84300909	84300959	4
chr11	12520761	12520811	4
chr9	97681871	97681921	4
chr16	89638629	89638679	3
chr12	49785907	49785957	5
chr20	34195463	34195513	3
chr7	26693391	26693441	3
chr5	90354604	90354654	4
chr7	138144480	138144530	5
chr5	140372655	140372705	4
chr12	54560474	54560524	4
chr5	55575890	55575940	2
chr15	66944773	66944823	4
chr7	73879389	73879439	4
chr7	20784636	20784686	0
chr12	71105720	71105770	2
chr17	29836012	29836062	4
chr20	50331809	50331859	4
chr15	71185474	71185525	6
chr3	16939225	16939275	4
chr18	75414696	75414746	4
chr2	12190743	12190793	5
chr10	121855486	121855536	5
chr5	150226828	150226878	0
chr6	55692699	55692750	1
chr7	108493837	108493887	4
chr7	19891289	19891339	4
chr7	75719145	75719195	4
chr3	12894873	12894923	2
chr19	13733642	13733692	4
chr21	16920124	16920174	4
chr17	43978588	43978638	3
chr8	132378209	132378259	5
chr14	73393032	73393082	4
chr20	14859834	14859884	4
chr5	14664148	14664198	5
chr5	127457612	127457662	2
chr6	108533012	108533062	4
chr17	59277025	59277075	3
chr20	44501527	44501577	2
chr6	42420510	42420560	5
chr1	95561484	95561534	3
chr2	236504236	236504287	6
chr3	72987947	72987997	5
chr16	12009939	12009989	0
chr16	68001326	68001376	3
chr3	124505772	124505822	4
chr6	132147318	132147368	4
chr8	224454	224504	4
chr6	15390711	15390762	6
chr6	126385908	126385958	4
chr9	15511234	15511284	4
chr12	111142708	111142759	1
chr1	116991644	116991694	3
chr17	57518312	57518363	6
chr15	41310664	41310714	2
chr9	115090528	115090578	4
chr17	76870285	76870335	3
chr1	151696477	151696527	2
chr11	84669447	84669497	4
chr5	117475255	117475305	4
chr15	40347577	40347627	3
chr1	217598413	217598463	5
chr12	14667343	14667394	6
chr10	126713371	126713421	2
chr13	109747497	109747547	4
chr12	123402263	123402313	4
chr3	94678080	94678130	3
chr8	101707579	101707629	4
chr5	71228713	71228764	1
chr7	157028874	157028924	4
chr8	99411381	99411431	4
chr9	112852138	112852188	4
chr11	61739267	61739317	4
chr2	36981948	36981998	4
chr7	30375847	30375897	4
chr21	40185490	40185540	5
chr6	13726023	13726073	5
chr16	73301198	73301248	4
chr1	168876408	168876458	4
chr3	118817635	118817686	6
chr8	102600146	102600196	4
chr1	223174266	223174316	4
chr1	27029029	27029079	2
chr20	14035950	14036001	6
chr2	44683222	44683272	5
chr6	1243738	1243788	4
chr15	89714874	89714925	6
chr2	75120290	75120340	4
chr15	83955030	83955080	3
chr1	222763085	222763135	3
chr14	35874743	35874793	5
chr5	1010342	1010392	4
chrX	22693248	22693298	5
chr1	113248087	113248137	2
chr21	45554719	45554769	4
chr2	6056277	6056327	4
chr1	152025192	152025243	6
chr12	58119974	58120025	6
chr7	83278408	83278458	4
chr2	55052175	55052225	4
chr6	107830756	107830806	5
chr14	26092119	26092169	4
chr10	101039357	101039407	4
chr2	40478429	40478479	4
chr14	89704400	89704450	0
chr1	109354617	109354667	4
chr6	149564215	149564265	4
chr8	105089925	105089975	4
chr7	44078969	44079019	4
chr7	99601735	99601785	4
chr5	114709977	114710027	3
chr12	56553325	56553375	4
